customer_id,company_name,industry,company_size,employees,state,city,customer_since,acquisition_channel,service_type,contract_type,payment_method
C00987,Empresa 0987,Tecnologia,Pequena,378,Pr,Curitiba,2025-09-10,Parceiro,Gestão,Anual,Pix
C00988,Empresa 0988,Financeiro,Pequena,340,Sp,São Paulo,2022-09-21,Parceiro,Tecnologia,Mensal,Pix
C00989,Empresa 0989,Saúde,Média,1124,Rj,Rio De Janeiro,2024-11-02,Linkedin,Consultoria,Mensal,Cartão
C00990,Empresa 0990,Serviços,Média,1103,Sp,Campinas,2024-11-29,Site,Gestão,Anual,Cartão
C00991,Empresa 0991,Financeiro,Pequena,212,Es,Vitória,2025-01-07,Site,Consultoria,Mensal,Boleto
C00992,Empresa 0992,Varejo,Grande,1140,Sc,Florianópolis,2023-03-17,Parceiro,Tecnologia,Anual,Boleto
C00993,Empresa 0993,Tecnologia,Grande,532,Es,Vila Velha,2024-05-14,Linkedin,Dados,Anual,Transferência
C00994,Empresa 0994,Indústria,Média,303,Rj,Rio De Janeiro,2023-06-05,Indicação,Tecnologia,Mensal,Cartão
C00995,Empresa 0995,Indústria,Grande,345,Es,Vila Velha,2025-09-08,Site,Tecnologia,Anual,Transferência
C00996,Empresa 0996,Varejo,Pequena,563,Sp,São Paulo,2025-05-21,Parceiro,Consultoria,Anual,Pix
C00997,Empresa 0997,Tecnologia,Média,693,Rs,Caxias Do Sul,2025-08-04,Site,Dados,Anual,Pix
C00998,Empresa 0998,Varejo,Média,225,Rj,Rio De Janeiro,2024-02-12,Site,Tecnologia,Anual,Pix
C00999,Empresa 0999,Indústria,Grande,587,Go,Anápolis,2023-12-16,Parceiro,Consultoria,Mensal,Boleto
C01000,Empresa 1000,Varejo,Média,1098,Rs,Caxias Do Sul,2024-03-08,Linkedin,Dados,Anual,Pix
C01001,Empresa 1001,Indústria,Pequena,302,Go,Anápolis,2022-11-15,Parceiro,Tecnologia,Mensal,Cartão
C01002,Empresa 1002,Financeiro,Média,947,Pr,Curitiba,2025-10-20,Linkedin,Tecnologia,Anual,Cartão
C01003,Empresa 1003,Financeiro,Grande,478,Sc,Joinville,2024-05-26,Indicação,Tecnologia,Anual,Cartão
C01004,Empresa 1004,Tecnologia,Pequena,501,Rj,Rio De Janeiro,2025-07-23,Site,Consultoria,Mensal,Cartão
C01005,Empresa 1005,Serviços,Pequena,878,Go,Goiânia,2024-10-06,Linkedin,Gestão,Mensal,Transferência
C01006,Empresa 1006,Varejo,Grande,24,Sp,Não Informado,2025-06-16,Linkedin,Tecnologia,Mensal,Pix
C01007,Empresa 1007,Varejo,Grande,1082,Es,Vitória,2024-07-07,Site,Consultoria,Anual,Boleto
C01008,Empresa 1008,Tecnologia,Média,1024,Go,Anápolis,2023-12-25,Site,Tecnologia,Mensal,Cartão
C01009,Empresa 1009,Serviços,Pequena,604,Pr,Londrina,2025-01-09,Linkedin,Tecnologia,Anual,Boleto
C01010,Empresa 1010,Financeiro,Média,455,Sp,Campinas,2025-07-16,Parceiro,Consultoria,Anual,Transferência
C01011,Empresa 1011,Tecnologia,Grande,952,Sp,Campinas,2023-12-30,Evento,Tecnologia,Mensal,Pix
C01012,Empresa 1012,Educação,Média,28,Rs,Porto Alegre,2023-01-17,Linkedin,Gestão,Não Informado,Pix
C01013,Empresa 1013,Varejo,Média,263,Go,Anápolis,2024-11-19,Indicação,Dados,Anual,Boleto
C01014,Empresa 1014,Saúde,Média,756,Pe,Jaboatão Dos Guararapes,2024-03-20,Site,Tecnologia,Mensal,Transferência
C01015,Empresa 1015,Varejo,Média,898,Pe,Recife,2022-11-28,Evento,Dados,Mensal,Boleto
C01016,Empresa 1016,Varejo,Média,872,Sc,Joinville,2022-03-24,Indicação,Dados,Mensal,Transferência
C01017,Empresa 1017,Educação,Média,1136,Sc,Joinville,2022-09-01,Site,Tecnologia,Anual,Transferência
C01018,Empresa 1018,Tecnologia,Pequena,268,Mg,Belo Horizonte,2022-08-13,Evento,Consultoria,Mensal,Pix
C01019,Empresa 1019,Financeiro,Grande,26,Rs,Caxias Do Sul,2024-05-29,Linkedin,Tecnologia,Anual,Transferência
C01020,Empresa 1020,Varejo,Grande,322,Rj,Rio De Janeiro,2024-05-28,Site,Tecnologia,Mensal,Cartão
C01021,Empresa 1021,Serviços,Média,416,Pr,Londrina,2025-09-26,Indicação,Dados,Mensal,Boleto
C01022,Empresa 1022,Varejo,Média,88,Pr,Londrina,2022-09-04,Site,Dados,Anual,Pix
C01023,Empresa 1023,Tecnologia,Pequena,788,Es,Vila Velha,2023-02-13,Parceiro,Tecnologia,Mensal,Boleto
C01024,Empresa 1024,Educação,Pequena,1054,Rs,Caxias Do Sul,2024-05-22,Indicação,Tecnologia,Mensal,Cartão
C01025,Empresa 1025,Saúde,Grande,866,Rs,Porto Alegre,2023-07-29,Evento,Consultoria,Mensal,Pix
C01026,Empresa 1026,Indústria,Grande,668,Sp,São Paulo,2022-04-17,Evento,Gestão,Anual,Pix
C01027,Empresa 1027,Saúde,Média,754,Ba,Feira De Santana,2023-01-14,Evento,Consultoria,Mensal,Pix
C01028,Empresa 1028,Saúde,Média,750,Go,Anápolis,2022-09-24,Site,Tecnologia,Mensal,Transferência
C01029,Empresa 1029,Varejo,Grande,256,Rj,Rio De Janeiro,2022-08-06,Parceiro,Dados,Mensal,Transferência
C01030,Empresa 1030,Financeiro,Grande,712,Rj,Niterói,2022-06-03,Linkedin,Dados,Mensal,Pix
C01031,Empresa 1031,Educação,Grande,527,Mg,Uberlândia,2023-01-28,Evento,Gestão,Mensal,Transferência
C01032,Empresa 1032,Educação,Grande,1041,Rj,Rio De Janeiro,2024-09-15,Site,Tecnologia,Mensal,Cartão
C01033,Empresa 1033,Tecnologia,Grande,399,Sp,Santos,2025-03-05,Linkedin,Gestão,Mensal,Boleto
C01034,Empresa 1034,Educação,Grande,809,Pe,Jaboatão Dos Guararapes,2024-11-09,Parceiro,Tecnologia,Mensal,Boleto
C01035,Empresa 1035,Financeiro,Pequena,28,Sp,Santos,2022-11-24,Linkedin,Tecnologia,Anual,Boleto
C01036,Empresa 1036,Saúde,Grande,253,Sc,Florianópolis,2025-12-21,Site,Consultoria,Mensal,Cartão
C01037,Empresa 1037,Varejo,Média,282,Sp,Campinas,2025-08-02,Indicação,Dados,Mensal,Pix
C01038,Empresa 1038,Saúde,Grande,765,Sp,Campinas,2025-08-21,Indicação,Tecnologia,Mensal,Transferência
C01039,Empresa 1039,Saúde,Pequena,31,Es,Vila Velha,2023-08-27,Site,Tecnologia,Mensal,Cartão
C01040,Empresa 1040,Indústria,Grande,227,Sp,Santos,2025-01-05,Linkedin,Tecnologia,Mensal,Transferência
C01041,Empresa 1041,Saúde,Pequena,819,Pr,Curitiba,2023-10-27,Linkedin,Dados,Anual,Cartão
C01042,Empresa 1042,Tecnologia,Média,381,Mg,Uberlândia,2024-09-08,Site,Dados,Mensal,Transferência
C01043,Empresa 1043,Saúde,Pequena,645,Mg,Belo Horizonte,2025-08-19,Site,Gestão,Mensal,Pix
C01044,Empresa 1044,Educação,Pequena,941,Mg,Uberlândia,2022-05-28,Indicação,Dados,Mensal,Pix
C01045,Empresa 1045,Tecnologia,Pequena,37,Ba,Salvador,2024-02-26,Site,Dados,Mensal,Cartão
C01046,Empresa 1046,Financeiro,Pequena,29,Mg,Belo Horizonte,2025-07-08,Parceiro,Tecnologia,Mensal,Boleto
C01047,Empresa 1047,Serviços,Grande,919,Mg,Belo Horizonte,2024-09-10,Evento,Tecnologia,Anual,Boleto
C01048,Empresa 1048,Financeiro,Grande,557,Pr,Curitiba,2022-04-25,Indicação,Consultoria,Mensal,Não Informado
C01049,Empresa 1049,Serviços,Média,300,Rj,Rio De Janeiro,2024-11-13,Site,Consultoria,Mensal,Transferência
C01050,Empresa 1050,Saúde,Grande,597,Ba,Salvador,2022-10-29,Linkedin,Consultoria,Anual,Boleto
C01051,Empresa 1051,Tecnologia,Média,741,Rj,Rio De Janeiro,2023-04-05,Parceiro,Tecnologia,Mensal,Cartão
C01052,Empresa 1052,Financeiro,Pequena,374,Rj,Niterói,2022-03-30,Parceiro,Tecnologia,Mensal,Transferência
C01053,Empresa 1053,Indústria,Média,597,Mg,Uberlândia,2025-09-28,Indicação,Tecnologia,Anual,Cartão
C01054,Empresa 1054,Serviços,Pequena,14,Sc,Florianópolis,2025-12-27,Site,Tecnologia,Mensal,Transferência
C01055,Empresa 1055,Serviços,Pequena,241,Pe,Jaboatão Dos Guararapes,2024-09-06,Evento,Dados,Mensal,Cartão
C01056,Empresa 1056,Serviços,Média,732,Mg,Uberlândia,2023-01-08,Linkedin,Gestão,Anual,Transferência
C01057,Empresa 1057,Saúde,Pequena,513,Es,Vila Velha,2025-07-27,Linkedin,Gestão,Anual,Boleto
C01058,Empresa 1058,Financeiro,Grande,873,Ba,Salvador,2022-06-21,Indicação,Dados,Anual,Pix
C01059,Empresa 1059,Saúde,Grande,980,Pr,Curitiba,2022-02-05,Indicação,Consultoria,Anual,Cartão
C01060,Empresa 1060,Educação,Pequena,1139,Mg,Uberlândia,2023-08-27,Site,Dados,Mensal,Pix
C01061,Empresa 1061,Indústria,Grande,303,Mg,Uberlândia,2022-08-29,Indicação,Gestão,Anual,Pix
C01062,Empresa 1062,Tecnologia,Pequena,986,Rj,Rio De Janeiro,2025-09-19,Indicação,Dados,Anual,Boleto
C01063,Empresa 1063,Tecnologia,Pequena,1175,Rj,Niterói,2023-05-17,Site,Dados,Anual,Boleto
C01064,Empresa 1064,Saúde,Média,852,Go,Anápolis,2025-12-01,Linkedin,Consultoria,Anual,Pix
C01065,Empresa 1065,Indústria,Pequena,365,Mg,Belo Horizonte,2022-05-03,Indicação,Gestão,Anual,Transferência
C01066,Empresa 1066,Serviços,Média,1181,Go,Anápolis,2025-12-27,Site,Gestão,Mensal,Cartão
C01067,Empresa 1067,Educação,Pequena,443,Rj,Niterói,2024-12-04,Parceiro,Consultoria,Mensal,Transferência
C01068,Empresa 1068,Financeiro,Pequena,969,Mg,Uberlândia,2025-02-19,Evento,Gestão,Anual,Boleto
C01069,Empresa 1069,Indústria,Média,408,Sp,Campinas,2024-01-31,Indicação,Consultoria,Mensal,Cartão
C01070,Empresa 1070,Tecnologia,Pequena,587,Es,Vitória,2023-11-19,Parceiro,Consultoria,Mensal,Boleto
C01071,Empresa 1071,Serviços,Média,394,Es,Vitória,2022-01-23,Indicação,Dados,Anual,Pix
C01072,Empresa 1072,Tecnologia,Grande,1000,Es,Vitória,2025-03-02,Indicação,Tecnologia,Mensal,Cartão
C01073,Empresa 1073,Serviços,Média,825,Sp,Santos,2024-01-01,Site,Tecnologia,Anual,Cartão
C01074,Empresa 1074,Indústria,Pequena,688,Mg,Não Informado,2025-12-10,Parceiro,Consultoria,Mensal,Pix
C01075,Empresa 1075,Educação,Grande,86,Es,Vila Velha,2024-02-22,Site,Dados,Anual,Pix
C01076,Empresa 1076,Varejo,Grande,298,Rj,Rio De Janeiro,2023-04-20,Parceiro,Tecnologia,Anual,Boleto
C01077,Empresa 1077,Saúde,Grande,892,Rs,Porto Alegre,2023-08-19,Linkedin,Dados,Mensal,Pix
C01078,Empresa 1078,Indústria,Média,209,Mg,Belo Horizonte,2025-03-07,Site,Tecnologia,Mensal,Transferência
C01079,Empresa 1079,Saúde,Pequena,615,Rj,Rio De Janeiro,2024-07-20,Indicação,Tecnologia,Anual,Cartão
C01080,Empresa 1080,Varejo,Grande,953,Rj,Niterói,2022-05-26,Linkedin,Tecnologia,Anual,Boleto
C01081,Empresa 1081,Educação,Pequena,754,Rj,Niterói,2025-03-10,Linkedin,Gestão,Mensal,Transferência
C01082,Empresa 1082,Serviços,Grande,652,Rs,Caxias Do Sul,2024-11-15,Indicação,Gestão,Anual,Cartão
C01083,Empresa 1083,Indústria,Pequena,511,Sp,Santos,2025-06-25,Parceiro,Consultoria,Mensal,Pix
C01084,Empresa 1084,Varejo,Grande,827,Sc,Florianópolis,2024-02-09,Site,Gestão,Anual,Pix
C01085,Empresa 1085,Educação,Grande,1105,Rs,Caxias Do Sul,2024-08-12,Indicação,Consultoria,Mensal,Pix
C01086,Empresa 1086,Varejo,Média,683,Ba,Salvador,2024-06-06,Evento,Tecnologia,Anual,Boleto
C01087,Empresa 1087,Saúde,Média,88,Pe,Recife,2022-08-23,Linkedin,Dados,Mensal,Cartão
C01088,Empresa 1088,Tecnologia,Média,137,Es,Vila Velha,2022-03-06,Linkedin,Gestão,Mensal,Pix
C01089,Empresa 1089,Serviços,Grande,876,Pr,Londrina,2022-02-16,Evento,Dados,Mensal,Boleto
C01090,Empresa 1090,Educação,Pequena,620,Rj,Niterói,2023-07-15,Linkedin,Dados,Anual,Boleto
C01091,Empresa 1091,Educação,Média,618,Sp,São Paulo,2022-07-09,Site,Tecnologia,Anual,Transferência
C01092,Empresa 1092,Indústria,Pequena,904,Pe,Jaboatão Dos Guararapes,2025-01-01,Parceiro,Gestão,Mensal,Boleto
C01093,Empresa 1093,Financeiro,Grande,306,Rj,Niterói,2025-09-29,Evento,Consultoria,Mensal,Transferência
C01094,Empresa 1094,Serviços,Média,242,Mg,Uberlândia,2024-10-19,Evento,Consultoria,Anual,Boleto
C01095,Empresa 1095,Financeiro,Pequena,84,Pe,Recife,2025-08-01,Site,Gestão,Mensal,Transferência
C01096,Empresa 1096,Varejo,Pequena,1191,Pr,Curitiba,2023-12-14,Evento,Consultoria,Mensal,Cartão
C01097,Empresa 1097,Serviços,Pequena,1032,Sc,Joinville,2024-10-25,Linkedin,Gestão,Anual,Cartão
C01098,Empresa 1098,Financeiro,Média,242,Go,Goiânia,2024-05-22,Linkedin,Não Informado,Anual,Boleto
C01099,Empresa 1099,Varejo,Grande,902,Go,Anápolis,2025-05-03,Evento,Gestão,Anual,Pix
C01100,Empresa 1100,Tecnologia,Grande,43,Rj,Niterói,2022-08-01,Indicação,Gestão,Mensal,Transferência
C01101,Empresa 1101,Serviços,Pequena,603,Go,Anápolis,2025-04-05,Site,Dados,Anual,Transferência
C01102,Empresa 1102,Serviços,Média,264,Rj,Niterói,2023-02-05,Linkedin,Gestão,Anual,Pix
C01103,Empresa 1103,Financeiro,Média,558,Rs,Caxias Do Sul,2023-04-04,Evento,Gestão,Mensal,Pix
C01104,Empresa 1104,Tecnologia,Pequena,324,Ba,Feira De Santana,2022-03-08,Parceiro,Tecnologia,Anual,Boleto
C01105,Empresa 1105,Varejo,Grande,811,Es,Vitória,2024-05-30,Parceiro,Gestão,Mensal,Transferência
C01106,Empresa 1106,Educação,Grande,365,Mg,Uberlândia,2025-07-27,Evento,Dados,Anual,Boleto
C01107,Empresa 1107,Serviços,Pequena,1042,Rj,Rio De Janeiro,2025-12-25,Parceiro,Gestão,Anual,Boleto
C01108,Empresa 1108,Tecnologia,Pequena,62,Rs,Caxias Do Sul,2023-02-22,Indicação,Dados,Mensal,Pix
C01109,Empresa 1109,Tecnologia,Grande,277,Es,Vila Velha,2024-02-23,Evento,Dados,Mensal,Boleto
C01110,Empresa 1110,Financeiro,Pequena,784,Sc,Joinville,2023-02-01,Indicação,Tecnologia,Mensal,Boleto
C01111,Empresa 1111,Financeiro,Pequena,237,Sp,Campinas,2025-07-31,Parceiro,Consultoria,Mensal,Boleto
C01112,Empresa 1112,Varejo,Pequena,168,Sc,Joinville,2023-06-21,Evento,Dados,Anual,Pix
C01113,Empresa 1113,Educação,Pequena,1006,Pe,Recife,2022-02-14,Site,Gestão,Anual,Cartão
C01114,Empresa 1114,Varejo,Média,30,Pe,Recife,2022-11-26,Parceiro,Consultoria,Mensal,Cartão
C01115,Empresa 1115,Financeiro,Grande,1129,Rs,Porto Alegre,2024-09-18,Site,Tecnologia,Mensal,Boleto
C01116,Empresa 1116,Financeiro,Pequena,1070,Es,Vitória,2022-03-02,Site,Tecnologia,Mensal,Boleto
C01117,Empresa 1117,Varejo,Pequena,180,Sp,Santos,2023-11-02,Site,Tecnologia,Anual,Transferência
C01118,Empresa 1118,Saúde,Grande,1139,Pr,Não Informado,2022-07-08,Linkedin,Gestão,Anual,Transferência
C01119,Empresa 1119,Varejo,Pequena,585,Pr,Londrina,2023-05-28,Indicação,Tecnologia,Mensal,Boleto
C01120,Empresa 1120,Educação,Média,566,Pe,Jaboatão Dos Guararapes,2024-06-06,Parceiro,Consultoria,Anual,Transferência
C01121,Empresa 1121,Saúde,Média,141,Pr,Londrina,2025-03-07,Site,Consultoria,Anual,Transferência
C01122,Empresa 1122,Serviços,Grande,1096,Sc,Joinville,2025-05-21,Linkedin,Consultoria,Mensal,Boleto
C01123,Empresa 1123,Serviços,Pequena,742,Rs,Porto Alegre,2024-05-29,Indicação,Dados,Anual,Cartão
C01124,Empresa 1124,Tecnologia,Pequena,662,Mg,Belo Horizonte,2023-10-06,Evento,Dados,Anual,Cartão
C01125,Empresa 1125,Tecnologia,Média,590,Pr,Curitiba,2025-02-24,Parceiro,Dados,Mensal,Cartão
C01126,Empresa 1126,Tecnologia,Grande,873,Es,Vila Velha,2025-10-06,Evento,Tecnologia,Mensal,Boleto
C01127,Empresa 1127,Educação,Pequena,572,Sp,Campinas,2024-10-08,Indicação,Consultoria,Anual,Boleto
C01128,Empresa 1128,Financeiro,Média,494,Es,Vitória,2023-11-01,Evento,Consultoria,Mensal,Pix
C01129,Empresa 1129,Serviços,Média,85,Sc,Florianópolis,2022-09-26,Evento,Não Informado,Mensal,Transferência
C01130,Empresa 1130,Indústria,Média,572,Rj,Niterói,2024-04-30,Evento,Gestão,Mensal,Cartão
C01131,Empresa 1131,Tecnologia,Média,621,Pe,Jaboatão Dos Guararapes,2025-06-08,Linkedin,Consultoria,Anual,Pix
C01132,Empresa 1132,Tecnologia,Pequena,294,Sp,São Paulo,2023-04-04,Evento,Gestão,Mensal,Boleto
C01133,Empresa 1133,Indústria,Média,1110,Rj,Rio De Janeiro,2023-01-27,Indicação,Tecnologia,Mensal,Pix
C01134,Empresa 1134,Tecnologia,Média,684,Sp,Santos,2023-09-16,Parceiro,Gestão,Anual,Boleto
C01135,Empresa 1135,Educação,Pequena,268,Mg,Uberlândia,2025-04-09,Site,Gestão,Anual,Pix
C01136,Empresa 1136,Varejo,Grande,988,Go,Anápolis,2024-12-16,Evento,Tecnologia,Anual,Boleto
C01137,Empresa 1137,Serviços,Média,179,Rj,Niterói,2023-06-25,Parceiro,Dados,Mensal,Pix
C01138,Empresa 1138,Tecnologia,Pequena,36,Rj,Rio De Janeiro,2024-10-09,Linkedin,Gestão,Mensal,Transferência
C01139,Empresa 1139,Varejo,Grande,1090,Rj,Niterói,2023-11-29,Evento,Gestão,Mensal,Pix
C01140,Empresa 1140,Saúde,Média,936,Mg,Belo Horizonte,2023-03-25,Linkedin,Dados,Mensal,Cartão
C01141,Empresa 1141,Indústria,Média,1192,Ba,Salvador,2022-12-03,Site,Gestão,Mensal,Pix
C01142,Empresa 1142,Educação,Pequena,556,Pr,Curitiba,2022-02-03,Linkedin,Gestão,Anual,Cartão
C01143,Empresa 1143,Tecnologia,Média,893,Rj,Rio De Janeiro,2025-02-01,Site,Gestão,Anual,Cartão
C01144,Empresa 1144,Saúde,Média,210,Sp,São Paulo,2024-06-22,Linkedin,Gestão,Mensal,Cartão
C01145,Empresa 1145,Varejo,Grande,575,Pr,Londrina,2024-04-04,Parceiro,Gestão,Mensal,Pix
C01146,Empresa 1146,Varejo,Pequena,118,Pr,Curitiba,2022-08-16,Parceiro,Tecnologia,Mensal,Pix
C01147,Empresa 1147,Saúde,Pequena,838,Go,Anápolis,2022-07-26,Linkedin,Consultoria,Mensal,Cartão
C01148,Empresa 1148,Varejo,Pequena,721,Pe,Jaboatão Dos Guararapes,2023-02-26,Parceiro,Tecnologia,Mensal,Pix
C01149,Empresa 1149,Indústria,Grande,986,Mg,Uberlândia,2024-10-27,Site,Dados,Anual,Pix
C01150,Empresa 1150,Saúde,Média,300,Mg,Belo Horizonte,2023-01-19,Linkedin,Gestão,Anual,Pix
C01151,Empresa 1151,Tecnologia,Pequena,29,Mg,Uberlândia,2023-06-25,Linkedin,Consultoria,Anual,Boleto
C01152,Empresa 1152,Tecnologia,Pequena,1171,Pe,Jaboatão Dos Guararapes,2022-08-13,Site,Dados,Mensal,Pix
C01153,Empresa 1153,Serviços,Grande,697,Rj,Niterói,2023-09-16,Linkedin,Tecnologia,Anual,Transferência
C01154,Empresa 1154,Educação,Pequena,732,Sc,Joinville,2024-01-17,Evento,Gestão,Mensal,Cartão
C01155,Empresa 1155,Tecnologia,Pequena,850,Go,Goiânia,2025-08-03,Site,Tecnologia,Anual,Pix
C01156,Empresa 1156,Indústria,Grande,892,Pr,Londrina,2025-03-28,Site,Consultoria,Mensal,Transferência
C01157,Empresa 1157,Indústria,Grande,1125,Rj,Niterói,2023-07-15,Parceiro,Dados,Anual,Cartão
C01158,Empresa 1158,Financeiro,Média,575,Rs,Caxias Do Sul,2024-03-11,Site,Consultoria,Anual,Pix
C01159,Empresa 1159,Financeiro,Média,600,Ba,Salvador,2024-07-20,Indicação,Gestão,Mensal,Transferência
C01160,Empresa 1160,Saúde,Grande,1153,Mg,Belo Horizonte,2024-12-07,Evento,Gestão,Anual,Pix
C01161,Empresa 1161,Educação,Pequena,455,Sc,Joinville,2022-02-01,Parceiro,Consultoria,Mensal,Transferência
C01162,Empresa 1162,Educação,Média,11,Sc,Florianópolis,2022-01-11,Evento,Dados,Anual,Cartão
C01163,Empresa 1163,Serviços,Grande,327,Go,Goiânia,2025-09-24,Evento,Dados,Mensal,Transferência
C01164,Empresa 1164,Saúde,Pequena,75,Es,Vila Velha,2022-06-15,Evento,Dados,Anual,Não Informado
C01165,Empresa 1165,Saúde,Média,646,Ba,Salvador,2022-07-20,Parceiro,Gestão,Anual,Boleto
C01166,Empresa 1166,Varejo,Média,1145,Pr,Curitiba,2023-05-28,Evento,Tecnologia,Mensal,Cartão
C01167,Empresa 1167,Educação,Grande,385,Es,Vila Velha,2025-07-10,Linkedin,Consultoria,Mensal,Transferência
C01168,Empresa 1168,Indústria,Grande,742,Rs,Caxias Do Sul,2024-10-28,Evento,Gestão,Anual,Transferência
C01169,Empresa 1169,Tecnologia,Grande,64,Ba,Feira De Santana,2024-08-02,Indicação,Dados,Anual,Boleto
C01170,Empresa 1170,Saúde,Pequena,1122,Es,Vila Velha,2024-11-14,Indicação,Gestão,Mensal,Transferência
C01171,Empresa 1171,Serviços,Grande,952,Sp,São Paulo,2024-08-05,Indicação,Consultoria,Anual,Pix
C01172,Empresa 1172,Tecnologia,Média,1168,Rs,Caxias Do Sul,2025-05-02,Evento,Consultoria,Mensal,Pix
C01173,Empresa 1173,Varejo,Grande,1024,Pr,Curitiba,2024-11-23,Site,Dados,Anual,Cartão
C01174,Empresa 1174,Financeiro,Grande,421,Sp,São Paulo,2024-09-20,Indicação,Consultoria,Mensal,Pix
C01175,Empresa 1175,Varejo,Pequena,222,Go,Anápolis,2022-07-18,Indicação,Gestão,Anual,Pix
C01176,Empresa 1176,Educação,Média,386,Rj,Rio De Janeiro,2023-09-07,Parceiro,Tecnologia,Anual,Pix
C01177,Empresa 1177,Indústria,Pequena,388,Ba,Salvador,2022-10-27,Site,Dados,Mensal,Transferência
C01178,Empresa 1178,Saúde,Grande,214,Pe,Jaboatão Dos Guararapes,2023-08-17,Evento,Tecnologia,Anual,Transferência
C01179,Empresa 1179,Educação,Média,313,Rj,Rio De Janeiro,2024-08-08,Evento,Gestão,Mensal,Transferência
C01180,Empresa 1180,Saúde,Pequena,920,Sp,São Paulo,2025-04-03,Evento,Dados,Anual,Transferência
C01181,Empresa 1181,Varejo,Média,1035,Sc,Florianópolis,2022-01-19,Evento,Gestão,Mensal,Boleto
C01182,Empresa 1182,Indústria,Grande,1163,Mg,Uberlândia,2023-12-22,Linkedin,Dados,Anual,Cartão
C01183,Empresa 1183,Serviços,Grande,1000,Ba,Feira De Santana,2022-05-20,Linkedin,Dados,Anual,Boleto
C01184,Empresa 1184,Financeiro,Média,836,Rs,Porto Alegre,2025-04-20,Indicação,Consultoria,Mensal,Boleto
C01185,Empresa 1185,Tecnologia,Média,985,Rj,Niterói,2025-09-24,Site,Dados,Mensal,Boleto
C01186,Empresa 1186,Tecnologia,Pequena,522,Ba,Salvador,2024-05-10,Indicação,Consultoria,Anual,Cartão
C01187,Empresa 1187,Serviços,Pequena,366,Es,Vila Velha,2025-07-16,Indicação,Gestão,Anual,Boleto
C01188,Empresa 1188,Varejo,Pequena,527,Es,Vila Velha,2025-02-13,Linkedin,Tecnologia,Mensal,Boleto
C01189,Empresa 1189,Serviços,Grande,403,Mg,Belo Horizonte,2024-06-07,Parceiro,Consultoria,Mensal,Não Informado
C01190,Empresa 1190,Tecnologia,Média,845,Sp,Santos,2022-10-15,Parceiro,Consultoria,Anual,Boleto
C01191,Empresa 1191,Varejo,Pequena,1178,Go,Não Informado,2024-10-13,Parceiro,Tecnologia,Anual,Boleto
C01192,Empresa 1192,Educação,Grande,780,Rj,Rio De Janeiro,2024-06-17,Parceiro,Consultoria,Mensal,Cartão
C01193,Empresa 1193,Educação,Pequena,115,Rj,Niterói,2022-08-30,Indicação,Dados,Anual,Pix
C01194,Empresa 1194,Saúde,Pequena,333,Ba,Feira De Santana,2025-12-11,Indicação,Dados,Anual,Transferência
C01195,Empresa 1195,Financeiro,Grande,237,Es,Vila Velha,2022-04-27,Evento,Consultoria,Mensal,Cartão
C01196,Empresa 1196,Varejo,Média,131,Ba,Salvador,2023-06-19,Site,Tecnologia,Mensal,Boleto
C01197,Empresa 1197,Serviços,Grande,82,Pe,Jaboatão Dos Guararapes,2022-05-30,Indicação,Gestão,Mensal,Transferência
C01198,Empresa 1198,Indústria,Pequena,223,Mg,Belo Horizonte,2023-07-09,Linkedin,Dados,Anual,Transferência
C01199,Empresa 1199,Serviços,Pequena,53,Pe,Recife,2023-09-14,Indicação,Dados,Anual,Pix
C01200,Empresa 1200,Tecnologia,Média,782,Go,Goiânia,2024-09-14,Linkedin,Gestão,Mensal,Pix
C01201,Empresa 1201,Financeiro,Média,730,Pe,Recife,2022-08-30,Evento,Gestão,Mensal,Boleto
C01202,Empresa 1202,Financeiro,Pequena,475,Pr,Londrina,2022-07-08,Parceiro,Consultoria,Mensal,Boleto
C01203,Empresa 1203,Tecnologia,Pequena,908,Sp,São Paulo,2022-06-06,Evento,Consultoria,Anual,Cartão
C01204,Empresa 1204,Varejo,Média,275,Es,Vila Velha,2025-09-03,Linkedin,Consultoria,Mensal,Pix
C01205,Empresa 1205,Varejo,Média,741,Sc,Florianópolis,2025-01-18,Linkedin,Tecnologia,Anual,Cartão
C01206,Empresa 1206,Saúde,Média,1118,Pr,Curitiba,2024-12-14,Indicação,Tecnologia,Anual,Transferência
C01207,Empresa 1207,Varejo,Pequena,1076,Sc,Florianópolis,2022-06-10,Evento,Dados,Mensal,Cartão
C01208,Empresa 1208,Varejo,Grande,911,Mg,Uberlândia,2022-03-15,Indicação,Consultoria,Anual,Pix
